18614	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18615	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18616	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18617	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18618	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18619	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18620	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18621	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18622	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18623	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18624	-0.00014	-0.00029	-0.00036	-0.00047	-0.00075	-0.00066	-0.0001	-0.0001	4
18625	-9e-05	-6e-05	-6e-05	-0.00019	-0.0004	-0.00021	-0.00024	-0.0002	4
18626	-9e-05	-6e-05	-6e-05	-0.00019	-0.0004	-0.00021	-0.00024	-0.0002	4
18627	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18628	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18629	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18630	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18631	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18632	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18633	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18634	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18635	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18636	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18638	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18639	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18640	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18641	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18642	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18643	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18644	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18645	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18646	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18647	-5e-05	-5e-05	-4e-05	-8e-05	-2e-05	-0.00015	-0.00017	-0.00013	4
18648	-3e-05	-3e-05	-3e-05	-0.00016	-0.00017	2e-05	5e-05	0	4
18649	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18650	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18651	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18652	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18653	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18654	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18655	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18656	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18657	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18658	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18659	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18660	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18661	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18662	5e-05	-2e-05	-7e-05	-0.00046	-0.00012	0.00013	7e-05	0.00015	4
18663	-1e-05	-4e-05	-9e-05	2e-05	0.00016	8e-05	3e-05	-2e-05	4
18664	-5e-05	0	0	0.00011	2e-05	-1e-05	-2e-05	-9e-05	4
18665	-5e-05	0	0	0.00011	2e-05	-1e-05	-2e-05	-9e-05	4
18666	-5e-05	0	0	0.00011	2e-05	-1e-05	-2e-05	-9e-05	4
18667	-5e-05	0	0	0.00011	2e-05	-1e-05	-2e-05	-9e-05	4
18668	-5e-05	0	0	0.00011	2e-05	-1e-05	-2e-05	-9e-05	4
18669	-5e-05	0	0	0.00011	2e-05	-1e-05	-2e-05	-9e-05	4
18670	-0.00014	-0.00021	-0.00035	-0.00077	-0.00098	-0.00079	-0.00047	-0.00019	4
18671	3e-05	-1e-05	0	0.0001	-0.0002	-0.00013	6e-05	0.00013	4
18672	3e-05	-1e-05	0	0.0001	-0.0002	-0.00013	6e-05	0.00013	4
18673	3e-05	-1e-05	0	0.0001	-0.0002	-0.00013	6e-05	0.00013	4
18674	3e-05	-1e-05	0	0.0001	-0.0002	-0.00013	6e-05	0.00013	4
18675	3e-05	-1e-05	0	0.0001	-0.0002	-0.00013	6e-05	0.00013	4
18676	3e-05	-1e-05	0	0.0001	-0.0002	-0.00013	6e-05	0.00013	4
18677	-3e-05	-0.00013	-0.00011	-0.00019	-4e-05	0.00015	9e-05	8e-05	4
18678	-3e-05	-0.00013	-0.00011	-0.00019	-4e-05	0.00015	9e-05	8e-05	4
18679	-3e-05	-0.00013	-0.00011	-0.00019	-4e-05	0.00015	9e-05	8e-05	4
18680	-3e-05	-0.00013	-0.00011	-0.00019	-4e-05	0.00015	9e-05	8e-05	4
18681	-3e-05	-0.00013	-0.00011	-0.00019	-4e-05	0.00015	9e-05	8e-05	4
18682	-3e-05	-0.00013	-0.00011	-0.00019	-4e-05	0.00015	9e-05	8e-05	4
18683	-3e-05	-0.00013	-0.00011	-0.00019	-4e-05	0.00015	9e-05	8e-05	4
18684	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18685	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18686	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18688	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18689	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18690	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18691	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18692	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18693	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18694	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18695	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18696	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18697	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18698	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18699	-6e-05	-6e-05	-0.00016	-0.00032	-0.00054	-0.00073	-0.00032	-0.00014	4
18700	-0.00011	-0.00015	-0.00038	-0.00073	-0.00089	-0.00071	-0.00036	-0.00016	4
18701	-0.00011	-0.00015	-0.00038	-0.00073	-0.00089	-0.00071	-0.00036	-0.00016	4
18702	-2e-05	-1e-05	-3e-05	1e-05	-0.00021	0.00022	2e-05	-7e-05	4
18703	-2e-05	-1e-05	-3e-05	1e-05	-0.00021	0.00022	2e-05	-7e-05	4
18704	-2e-05	-1e-05	-3e-05	1e-05	-0.00021	0.00022	2e-05	-7e-05	4
